credit_score,annual_income,loan_amount,debt_to_income,employment_length,home_ownership,loan_purpose,interest_rate,open_accounts,delinquencies_2yr,loan_default
514,34544.76,9697.63,38.18,3,OWN,debt_consolidation,8.56,11,0,0
632,30100.25,10492.98,33.02,1,RENT,credit_card,19.37,8,0,0
727,38430.42,24269.74,12.5,7,MORTGAGE,major_purchase,20.07,10,0,0
553,118810.35,16311.71,49.87,1,MORTGAGE,home_improvement,7.97,7,0,1
798,52663.88,36799.17,44.41,1,MORTGAGE,debt_consolidation,19.82,10,1,0
709,32996.14,19227.11,18.68,5,MORTGAGE,debt_consolidation,19.82,7,0,0
747,20000.0,9065.46,1.46,5,MORTGAGE,credit_card,15.84,7,0,0
634,20729.62,12824.96,26.44,1,RENT,debt_consolidation,22.12,9,1,1
745,37487.71,10471.02,43.26,3,MORTGAGE,debt_consolidation,23.04,5,0,1
765,35708.93,18799.41,41.1,5,RENT,debt_consolidation,8.57,6,1,0
698,43825.65,13931.05,44.88,6,OWN,debt_consolidation,8.52,17,0,0
698,20000.0,8604.22,48.48,2,RENT,other,6.85,5,0,0
701,46824.38,13440.4,35.65,0,MORTGAGE,debt_consolidation,23.4,4,0,1
610,81950.02,18450.13,8.12,0,RENT,debt_consolidation,8.29,5,0,1
668,110350.91,6604.49,1.82,0,OWN,credit_card,15.7,11,1,1
667,20000.0,16679.01,7.57,0,MORTGAGE,credit_card,6.86,13,0,0
710,32836.75,4424.54,10.05,0,RENT,credit_card,16.83,8,0,0
759,31980.55,28966.64,3.07,14,RENT,credit_card,13.46,11,0,0
595,52725.83,19322.52,22.67,0,RENT,debt_consolidation,9.66,11,0,0
669,26638.53,41793.58,39.19,0,RENT,home_improvement,18.61,11,0,0
798,113678.73,6114.28,0.21,0,MORTGAGE,debt_consolidation,14.39,16,1,1
620,50099.25,29537.51,40.18,4,MORTGAGE,other,14.78,11,0,0
614,46093.48,25720.56,46.27,13,OWN,credit_card,24.35,8,0,1
696,108701.06,11759.75,7.6,1,RENT,credit_card,11.3,5,0,0
747,48629.04,10263.5,1.07,6,MORTGAGE,debt_consolidation,24.85,15,0,1
680,59883.23,6250.38,23.97,1,RENT,credit_card,21.77,12,0,0
786,33678.03,5207.91,43.43,10,RENT,credit_card,8.22,7,2,0
748,24704.7,7896.19,36.84,4,MORTGAGE,credit_card,12.04,12,0,0
747,36127.85,5546.69,1.73,0,MORTGAGE,other,11.29,12,0,0
724,146310.73,40823.2,33.66,0,RENT,credit_card,19.62,12,0,1
850,67272.75,4668.36,40.89,2,RENT,debt_consolidation,10.32,5,0,0
663,56233.47,14827.32,13.55,0,MORTGAGE,credit_card,10.59,8,0,0
519,30085.94,18124.02,32.67,1,RENT,debt_consolidation,19.72,4,0,1
808,77313.62,17158.51,24.7,3,RENT,credit_card,20.51,9,0,0
643,24863.43,18246.02,10.28,7,MORTGAGE,other,19.7,14,1,0
688,22392.29,25912.49,45.08,7,RENT,debt_consolidation,14.92,10,0,0
784,37069.75,9777.65,11.15,1,MORTGAGE,debt_consolidation,19.88,18,0,0
551,130254.49,14204.09,42.02,2,MORTGAGE,debt_consolidation,16.82,12,0,0
579,126620.17,10878.1,35.08,6,RENT,credit_card,22.15,11,0,0
551,39119.7,33248.6,11.05,5,OWN,home_improvement,19.14,13,0,1
616,34992.9,58099.14,35.57,0,MORTGAGE,home_improvement,17.26,10,0,1
715,21586.4,5792.08,1.3,0,RENT,credit_card,17.38,9,0,0
721,50971.17,3223.52,11.81,4,RENT,major_purchase,10.86,10,0,0
702,53157.07,19898.35,14.27,2,MORTGAGE,major_purchase,16.83,21,0,0
566,72749.56,28261.65,44.46,3,RENT,debt_consolidation,24.5,14,0,0
495,77292.62,52569.12,45.77,4,MORTGAGE,credit_card,23.93,7,0,1
684,44413.07,22393.44,13.55,8,MORTGAGE,home_improvement,7.42,8,0,0
642,64732.19,35491.43,23.73,20,MORTGAGE,debt_consolidation,12.88,8,0,0
716,34533.34,42703.77,49.08,1,OWN,credit_card,9.55,6,0,1
736,64120.62,37247.66,33.3,2,MORTGAGE,home_improvement,20.45,11,0,0
691,38039.64,24755.73,3.49,5,MORTGAGE,debt_consolidation,16.2,8,0,0
740,61680.88,5445.0,19.57,3,OWN,debt_consolidation,22.74,5,0,0
698,59233.98,13281.76,21.07,3,MORTGAGE,home_improvement,7.57,13,1,0
722,50736.55,16482.05,15.32,3,MORTGAGE,debt_consolidation,17.42,10,0,0
623,72931.06,12458.19,26.0,3,RENT,credit_card,14.69,10,0,0
665,22354.89,13008.08,36.8,0,RENT,debt_consolidation,16.72,10,0,0
695,28783.05,40017.0,34.58,1,MORTGAGE,major_purchase,21.33,6,1,1
745,42828.98,7865.31,17.58,2,RENT,credit_card,21.9,11,0,1
648,23822.08,23373.0,36.83,2,MORTGAGE,debt_consolidation,5.0,11,0,0
721,39997.32,16672.39,26.7,0,RENT,major_purchase,22.09,10,0,0
658,40647.18,7329.97,38.48,7,RENT,debt_consolidation,24.61,14,0,1
670,94357.11,6287.88,5.69,6,RENT,other,20.33,4,0,0
746,52641.86,4060.57,20.24,2,RENT,other,8.93,16,1,0
520,82019.7,18767.91,19.73,11,MORTGAGE,home_improvement,10.94,11,2,0
576,57001.76,12781.17,17.59,22,RENT,major_purchase,6.97,10,1,0
561,37502.63,7494.73,34.9,2,MORTGAGE,major_purchase,24.78,5,0,1
493,52410.3,3592.94,27.86,0,RENT,credit_card,13.29,4,0,1
625,70594.9,18086.08,19.29,4,MORTGAGE,debt_consolidation,23.05,4,0,0
739,89027.51,11829.96,26.82,0,MORTGAGE,debt_consolidation,20.4,10,1,0
657,45882.77,8106.44,35.22,6,RENT,debt_consolidation,12.09,6,1,1
695,21509.39,6803.36,33.76,4,MORTGAGE,credit_card,10.18,9,0,0
767,20766.55,11304.97,38.03,0,RENT,debt_consolidation,14.11,9,0,0
786,41639.05,18564.33,42.57,3,MORTGAGE,credit_card,11.69,20,2,0
674,20000.0,10604.27,36.97,0,RENT,debt_consolidation,16.13,9,0,0
788,120276.94,5814.04,9.01,21,OWN,major_purchase,5.59,8,1,0
687,66069.77,12827.06,42.33,6,RENT,debt_consolidation,17.46,7,1,0
613,35673.61,27774.77,16.6,5,RENT,home_improvement,22.75,10,0,0
632,28146.44,13741.66,33.3,2,MORTGAGE,debt_consolidation,9.5,11,0,0
561,81965.98,14015.18,49.55,3,MORTGAGE,credit_card,11.88,13,0,0
608,28090.35,10636.34,14.73,11,MORTGAGE,debt_consolidation,23.24,6,0,0
651,29462.89,7166.95,13.51,0,MORTGAGE,credit_card,18.93,6,0,0
744,33423.92,7002.14,9.11,9,MORTGAGE,debt_consolidation,5.27,15,0,1
817,51898.42,4174.3,49.2,0,MORTGAGE,credit_card,13.21,9,0,0
569,66862.85,30542.0,21.35,7,MORTGAGE,credit_card,7.43,11,2,1
711,88995.06,18466.58,39.19,2,MORTGAGE,major_purchase,9.71,5,0,0
596,82659.55,14153.83,2.46,0,OWN,debt_consolidation,20.35,9,0,0
717,49039.77,16430.72,9.02,2,MORTGAGE,debt_consolidation,6.75,9,1,0
669,81655.22,16944.03,3.16,0,OWN,other,11.64,11,0,0
533,35048.92,7988.97,40.78,1,RENT,credit_card,8.18,7,0,1
754,20000.0,10639.37,5.33,2,RENT,home_improvement,20.37,11,1,0
631,35046.62,9585.95,46.16,1,MORTGAGE,debt_consolidation,12.77,10,0,0
637,32756.93,77497.18,33.19,8,MORTGAGE,credit_card,14.64,10,0,1
594,35739.31,27286.34,45.48,8,RENT,credit_card,7.71,14,0,0
627,30342.74,15025.7,20.44,0,MORTGAGE,major_purchase,23.15,7,1,0
714,38927.07,34758.83,26.28,0,MORTGAGE,credit_card,22.37,8,1,0
664,66836.77,31817.82,1.38,0,MORTGAGE,home_improvement,20.78,3,1,0
706,115569.64,5082.88,23.3,2,RENT,debt_consolidation,21.63,11,0,0
708,20688.37,11430.07,29.54,0,RENT,debt_consolidation,24.91,10,0,0
785,25748.53,13207.93,5.03,2,MORTGAGE,debt_consolidation,15.78,13,0,0
652,33000.46,20497.73,49.06,3,RENT,credit_card,22.36,14,1,1
561,71888.45,11420.95,0.22,2,RENT,credit_card,22.53,11,0,0
765,44246.27,12469.34,13.37,0,RENT,home_improvement,14.6,15,0,1
653,34130.46,9672.63,30.78,5,MORTGAGE,major_purchase,8.53,10,0,0
769,70148.28,27840.71,24.88,1,RENT,debt_consolidation,16.36,9,0,1
710,79078.41,4864.22,11.96,11,MORTGAGE,home_improvement,20.7,11,1,0
669,48563.14,9905.56,49.34,4,MORTGAGE,major_purchase,18.42,12,0,0
707,32594.22,3675.44,9.44,0,MORTGAGE,home_improvement,19.34,23,0,0
836,56113.95,6498.02,28.42,9,RENT,home_improvement,8.76,8,0,0
846,43624.14,16680.98,5.79,5,OWN,other,7.09,7,0,0
685,43455.53,16904.04,2.81,10,MORTGAGE,major_purchase,11.15,10,0,0
692,37941.47,10729.65,24.39,1,MORTGAGE,debt_consolidation,15.84,8,0,1
766,77846.3,29342.42,40.24,2,RENT,credit_card,9.29,7,0,0
612,55544.52,34469.5,26.57,1,RENT,credit_card,8.85,6,1,1
706,82277.29,12727.76,14.68,10,MORTGAGE,debt_consolidation,24.71,7,0,0
677,95622.47,15919.55,0.84,0,MORTGAGE,debt_consolidation,20.11,18,0,0
705,61666.15,9732.43,47.03,2,RENT,credit_card,12.2,12,0,0
613,38054.0,20719.31,10.59,1,OWN,credit_card,7.46,10,0,0
552,82467.79,5791.56,28.73,5,RENT,credit_card,8.01,9,1,0
514,61872.58,46961.55,0.78,17,OWN,home_improvement,12.94,11,0,1
590,180175.0,29672.91,4.86,0,RENT,major_purchase,9.22,5,1,0
643,57242.47,5771.87,8.51,3,MORTGAGE,debt_consolidation,5.48,6,1,0
656,69483.46,7690.08,5.62,5,RENT,debt_consolidation,21.15,12,0,1
834,56682.0,17941.54,26.54,0,RENT,credit_card,10.21,6,0,0
768,46651.05,10543.07,19.85,4,OWN,debt_consolidation,22.21,11,0,0
603,43070.96,19559.56,40.06,1,RENT,other,23.82,18,0,1
707,56790.36,10388.17,5.81,1,MORTGAGE,credit_card,14.68,10,0,0
647,63613.94,38846.3,21.55,4,MORTGAGE,debt_consolidation,10.05,7,0,1
657,87307.7,13437.64,21.41,9,MORTGAGE,debt_consolidation,17.83,8,0,0
694,57206.64,72721.23,11.54,8,RENT,home_improvement,23.98,6,0,0
729,38892.45,20371.1,4.8,0,RENT,debt_consolidation,20.05,18,0,0
652,41629.86,5194.82,0.53,0,MORTGAGE,debt_consolidation,8.07,8,1,0
765,25299.29,57557.95,0.94,3,RENT,debt_consolidation,21.47,4,0,0
588,112488.57,28827.22,19.93,0,RENT,home_improvement,16.26,6,0,0
680,37399.52,17432.71,2.71,7,MORTGAGE,home_improvement,14.15,11,0,0
850,79516.53,21007.68,19.73,1,RENT,debt_consolidation,8.64,9,0,0
697,56290.18,5811.93,21.87,5,OWN,home_improvement,15.79,13,0,0
794,57060.42,3777.95,22.27,6,RENT,credit_card,19.78,10,0,0
687,46225.0,12974.94,9.58,3,RENT,major_purchase,12.56,7,0,0
726,33060.7,35071.33,24.94,14,MORTGAGE,debt_consolidation,24.06,11,0,0
675,30204.08,17623.64,19.62,4,MORTGAGE,debt_consolidation,8.39,10,0,0
666,116335.4,44197.35,49.48,9,RENT,major_purchase,5.43,16,0,0
617,51895.15,33686.57,2.27,8,RENT,credit_card,15.14,16,0,0
714,86045.7,13553.85,2.69,4,OWN,other,8.42,7,0,0
611,97973.61,30596.16,41.23,1,MORTGAGE,home_improvement,17.84,13,0,0
733,39917.76,38786.08,13.3,1,MORTGAGE,debt_consolidation,13.67,2,0,0
766,60581.99,12630.54,9.19,0,RENT,credit_card,13.22,12,0,0
709,50136.54,11502.93,43.72,4,MORTGAGE,debt_consolidation,14.1,10,1,1
657,27484.93,14739.93,26.64,2,MORTGAGE,home_improvement,7.42,7,0,0
716,44679.05,2469.24,30.79,0,MORTGAGE,debt_consolidation,10.49,9,2,0
655,65759.1,16257.38,0.4,0,MORTGAGE,major_purchase,13.95,5,1,1
754,38195.97,22121.53,13.04,2,RENT,home_improvement,20.28,6,0,1
533,41671.74,14781.89,12.96,0,RENT,credit_card,22.69,10,0,0
653,44950.47,17005.16,38.04,1,RENT,credit_card,10.43,11,0,0
520,140894.22,12959.27,19.28,2,RENT,other,8.14,10,0,0
560,20000.0,3301.34,28.87,0,RENT,major_purchase,12.31,5,0,0
789,62995.69,42779.59,46.6,3,MORTGAGE,other,12.37,16,0,1
751,43188.54,10327.03,49.23,2,MORTGAGE,major_purchase,14.07,12,0,0
622,35584.75,8669.45,6.37,8,MORTGAGE,debt_consolidation,17.24,10,0,0
559,42661.93,34564.69,27.79,4,MORTGAGE,debt_consolidation,13.46,10,0,1
442,68438.32,26505.04,34.96,2,RENT,debt_consolidation,10.08,15,0,0
636,70422.06,16173.77,39.1,0,RENT,other,6.62,11,0,0
850,53798.91,22892.37,46.01,4,OWN,other,21.07,10,0,1
714,84657.64,5952.15,36.42,2,MORTGAGE,debt_consolidation,19.78,12,0,0
635,92449.38,12624.24,34.5,0,MORTGAGE,debt_consolidation,22.11,9,0,0
717,73731.69,33068.91,2.7,5,MORTGAGE,home_improvement,8.78,9,0,1
555,37305.79,8316.53,27.24,2,MORTGAGE,credit_card,22.0,12,0,0
656,62769.26,6641.99,29.94,0,RENT,credit_card,23.07,6,0,1
687,62918.8,14115.42,34.82,14,RENT,other,21.91,19,0,0
673,32603.81,14349.06,29.17,0,RENT,credit_card,5.77,12,0,0
743,22365.63,21021.49,20.47,3,MORTGAGE,credit_card,11.92,6,0,0
707,20000.0,5091.32,24.37,8,OWN,home_improvement,24.35,12,0,0
733,50763.24,2242.7,48.37,1,OWN,credit_card,15.77,14,1,1
624,56898.25,25459.96,16.46,0,MORTGAGE,credit_card,20.39,10,0,1
751,27149.37,6259.86,39.22,2,OWN,home_improvement,11.18,6,1,0
810,82703.41,8716.79,30.37,0,RENT,other,13.94,10,0,0
602,52897.38,2897.88,22.19,12,RENT,other,12.67,15,1,0
608,96252.12,27338.16,20.72,10,OWN,home_improvement,20.93,14,0,0
786,58998.54,17072.71,26.86,0,MORTGAGE,debt_consolidation,7.99,13,0,0
664,28762.66,16599.64,39.99,5,MORTGAGE,major_purchase,14.2,13,2,1
792,61644.58,16521.51,6.11,3,RENT,home_improvement,22.74,5,1,0
644,68531.95,3158.61,45.53,2,MORTGAGE,debt_consolidation,22.29,7,0,1
796,37279.1,6703.49,38.71,11,RENT,credit_card,21.29,7,1,0
690,23836.03,9738.0,17.45,0,MORTGAGE,credit_card,7.12,12,1,0
700,51541.78,7909.98,0.51,6,RENT,major_purchase,16.61,9,0,1
805,29720.06,11047.31,5.26,4,RENT,debt_consolidation,11.45,14,1,0
651,85857.47,15872.44,7.22,8,RENT,credit_card,24.42,6,0,0
604,39991.08,27024.71,5.18,2,MORTGAGE,home_improvement,16.55,9,2,0
644,116110.84,4740.31,5.14,0,RENT,debt_consolidation,23.02,10,0,0
716,20000.0,13277.35,48.01,3,RENT,credit_card,8.6,17,0,0
554,52438.58,21984.23,32.92,15,RENT,credit_card,21.54,10,0,0
730,100177.24,6996.34,41.03,5,MORTGAGE,debt_consolidation,13.29,10,0,0
636,31408.94,11672.81,28.14,22,OWN,debt_consolidation,14.71,10,0,1
771,45269.99,18519.63,30.97,0,MORTGAGE,debt_consolidation,21.45,13,0,0
488,40073.96,13464.96,44.05,0,RENT,credit_card,8.98,12,0,0
617,34825.88,21416.96,13.1,11,OWN,credit_card,8.26,17,0,0
545,55398.7,14275.34,34.73,0,OWN,other,6.03,13,0,0
613,25649.75,10739.63,44.97,2,RENT,debt_consolidation,15.8,11,0,0
699,46374.99,5878.77,46.81,9,OWN,debt_consolidation,18.97,12,0,0
665,63449.34,15883.21,22.2,3,RENT,credit_card,23.57,11,1,0
659,44022.37,14328.14,42.84,2,RENT,debt_consolidation,20.37,13,1,0
667,29729.58,6667.62,25.19,2,RENT,debt_consolidation,17.37,7,1,0
696,82050.71,20079.19,12.89,11,MORTGAGE,home_improvement,15.17,8,2,1
599,70624.22,32452.94,12.55,2,OWN,credit_card,14.13,9,1,0
736,29126.58,8416.38,22.59,6,OWN,debt_consolidation,13.74,12,0,1
733,25666.61,8027.73,12.89,2,MORTGAGE,home_improvement,21.12,8,0,1
710,30455.98,7825.13,1.5,0,MORTGAGE,debt_consolidation,12.13,14,1,0
724,64385.04,4125.48,5.28,1,MORTGAGE,debt_consolidation,11.29,7,0,0
703,56262.66,54346.59,42.46,5,RENT,debt_consolidation,22.85,9,0,0
842,72768.71,9757.39,44.13,3,MORTGAGE,other,22.43,16,0,0
673,41644.51,7325.25,43.65,1,RENT,debt_consolidation,19.73,11,0,0
655,30872.86,6070.87,27.69,9,RENT,debt_consolidation,18.09,12,0,0
619,77607.8,10182.47,46.76,4,OWN,debt_consolidation,12.28,8,0,0
597,37170.69,8212.01,24.95,13,MORTGAGE,credit_card,20.33,12,0,0
580,53813.2,36557.85,23.13,1,RENT,debt_consolidation,20.71,9,1,0
608,22584.92,5574.09,23.72,13,OWN,debt_consolidation,15.1,11,0,1
674,36867.84,4550.65,12.71,3,RENT,credit_card,12.76,11,0,0
706,81202.24,19658.18,30.68,17,RENT,home_improvement,7.37,11,0,0
684,34264.42,12393.85,22.45,9,OWN,credit_card,16.58,8,0,0
618,73662.7,11429.34,48.73,3,RENT,credit_card,15.42,12,0,1
752,20000.0,19766.53,8.6,5,MORTGAGE,other,17.74,11,0,0
739,37060.4,14701.4,3.84,5,RENT,debt_consolidation,5.27,6,0,0
667,44995.72,12928.99,17.56,0,MORTGAGE,credit_card,17.49,13,0,0
627,117156.99,4994.28,10.78,0,RENT,debt_consolidation,21.45,7,0,0
723,27322.57,4156.1,49.6,6,RENT,credit_card,16.78,9,0,0
695,68562.2,8182.07,27.93,8,OWN,credit_card,14.04,8,0,0
564,83155.36,6253.8,17.99,3,RENT,home_improvement,24.91,19,0,1
674,34175.19,16130.13,32.14,3,RENT,credit_card,17.28,9,1,0
700,40669.68,3792.95,22.66,0,RENT,debt_consolidation,20.96,11,0,0
608,52618.04,9769.18,10.44,1,RENT,other,9.44,15,0,0
695,23371.15,11835.37,19.73,1,MORTGAGE,debt_consolidation,8.88,9,0,1
563,39044.15,12993.98,14.32,0,MORTGAGE,debt_consolidation,23.47,14,0,1
786,92786.46,17663.84,31.88,8,RENT,other,23.55,10,0,0
779,63661.0,10629.86,40.83,3,RENT,home_improvement,7.57,18,0,0
659,45325.47,8372.9,13.13,1,RENT,major_purchase,24.27,16,0,0
709,51872.09,31924.73,31.07,1,MORTGAGE,debt_consolidation,19.58,18,1,1
487,65542.41,10678.39,35.42,2,RENT,debt_consolidation,10.98,12,0,0
587,72128.54,36076.29,18.5,3,RENT,credit_card,9.36,10,0,0
656,37115.61,10640.37,24.38,6,MORTGAGE,debt_consolidation,18.03,15,0,0
594,105594.38,13208.44,17.94,5,MORTGAGE,home_improvement,6.95,14,1,0
737,94672.05,12123.21,18.65,0,OWN,debt_consolidation,19.21,11,0,0
839,68777.29,15706.86,22.31,0,MORTGAGE,debt_consolidation,21.44,14,0,0
585,32161.33,9957.75,14.77,1,RENT,credit_card,15.18,8,0,0
613,29433.48,14289.7,24.42,4,RENT,debt_consolidation,21.51,14,0,1
698,41635.07,39009.86,37.61,7,MORTGAGE,debt_consolidation,18.49,13,0,1
808,50533.03,27839.09,19.71,0,MORTGAGE,debt_consolidation,16.57,9,2,0
582,20246.84,27973.61,47.27,0,RENT,debt_consolidation,13.53,9,0,1
699,62777.16,5222.07,10.9,11,RENT,credit_card,18.05,11,0,0
825,93314.53,5848.36,22.48,3,RENT,credit_card,24.49,10,1,0
547,65397.35,15559.48,30.08,1,MORTGAGE,credit_card,7.36,6,1,0
577,34960.48,22914.3,27.16,5,RENT,credit_card,8.37,10,0,0
646,32951.71,9289.18,47.35,11,MORTGAGE,debt_consolidation,18.26,12,1,0
638,56949.84,8198.37,16.22,0,MORTGAGE,debt_consolidation,24.69,13,1,1
745,45403.67,35443.32,18.88,9,MORTGAGE,other,14.99,12,0,0
699,61176.63,21592.77,29.78,1,MORTGAGE,debt_consolidation,12.92,9,1,0
538,66228.14,28017.67,29.82,15,RENT,major_purchase,24.21,7,0,0
721,84621.64,9808.31,39.37,0,RENT,debt_consolidation,10.58,9,0,0
633,27831.9,9283.42,39.73,1,OWN,home_improvement,11.58,6,0,0
781,54765.16,25957.7,0.54,10,MORTGAGE,credit_card,13.44,10,0,1
629,40874.53,11115.46,38.21,0,MORTGAGE,credit_card,15.39,7,0,1
629,46661.86,8711.51,35.89,12,OWN,debt_consolidation,6.08,14,0,0
723,75523.9,7049.86,29.29,1,RENT,major_purchase,13.05,12,0,1
741,79742.9,9340.3,15.85,0,RENT,home_improvement,16.65,9,0,0
715,98638.98,24650.65,45.35,7,OWN,credit_card,7.47,14,0,0
545,60645.16,4643.55,36.91,5,MORTGAGE,other,14.22,13,1,1
723,46397.07,20750.73,12.86,6,MORTGAGE,debt_consolidation,11.15,10,0,1
597,43198.49,8137.57,15.26,1,MORTGAGE,home_improvement,7.23,7,0,0
698,20591.27,11530.95,35.52,0,RENT,other,23.32,16,0,0
566,95785.59,12059.74,45.88,7,MORTGAGE,other,12.16,7,1,0
715,41733.14,11446.95,24.53,19,RENT,debt_consolidation,14.86,6,0,0
615,63129.82,10927.2,43.96,7,MORTGAGE,major_purchase,15.5,12,0,0
577,68837.11,9788.38,19.11,2,MORTGAGE,debt_consolidation,8.32,9,0,1
737,26300.47,8955.31,19.76,1,MORTGAGE,home_improvement,16.33,9,0,0
699,30894.29,33652.46,34.3,4,OWN,credit_card,9.92,17,0,0
630,106245.74,13596.05,2.53,0,RENT,credit_card,17.1,13,0,0
796,56682.33,12232.31,6.95,9,MORTGAGE,debt_consolidation,7.35,9,0,0
644,36669.74,8507.84,36.42,0,MORTGAGE,debt_consolidation,20.84,8,0,0
682,46019.78,10041.07,12.1,5,MORTGAGE,debt_consolidation,22.27,10,0,0
701,84382.76,8528.6,8.75,4,RENT,debt_consolidation,24.61,11,0,0
630,78210.35,22827.95,4.45,15,RENT,debt_consolidation,22.91,6,1,0
717,23551.84,7883.13,11.24,5,OWN,credit_card,18.28,11,0,0
637,110984.07,2772.84,12.52,2,MORTGAGE,credit_card,7.89,8,0,0
647,79465.16,13916.29,17.06,8,OWN,credit_card,6.75,11,0,0
789,45422.48,10986.54,46.92,2,RENT,home_improvement,6.58,11,0,0
596,27014.76,8865.73,32.23,2,OWN,debt_consolidation,21.8,12,0,0
486,83033.91,25288.1,34.67,3,RENT,major_purchase,20.3,6,0,1
808,62206.44,1971.47,6.64,0,RENT,debt_consolidation,9.45,5,0,0
850,23649.58,40270.35,9.63,3,MORTGAGE,debt_consolidation,9.73,7,0,0
647,43650.1,27952.85,44.93,7,MORTGAGE,debt_consolidation,6.93,4,0,0
525,234002.36,8607.27,31.72,2,RENT,major_purchase,24.44,7,0,0
655,49426.94,9744.43,40.48,1,MORTGAGE,credit_card,10.02,16,0,0
657,33827.0,19016.66,17.87,0,MORTGAGE,debt_consolidation,21.95,9,0,0
664,29606.57,19377.18,28.86,1,MORTGAGE,other,20.3,12,0,0
590,118901.36,8572.23,25.11,0,MORTGAGE,credit_card,21.04,7,0,0
726,74897.8,4308.12,10.27,3,MORTGAGE,credit_card,17.57,10,1,0
721,99083.63,58664.2,41.24,10,RENT,debt_consolidation,9.26,13,0,0
560,55497.47,26089.46,16.69,1,RENT,debt_consolidation,9.41,8,0,1
735,91767.15,14910.14,23.34,4,RENT,debt_consolidation,23.67,4,0,0
844,32075.24,15108.95,6.65,0,RENT,debt_consolidation,16.07,9,0,0
693,53172.44,20638.67,31.92,0,MORTGAGE,major_purchase,18.41,7,1,0
653,56586.56,22443.23,39.56,16,MORTGAGE,debt_consolidation,15.61,6,0,0
668,97853.18,3101.2,20.52,2,MORTGAGE,debt_consolidation,11.85,9,0,0
729,57493.17,10450.34,48.91,6,MORTGAGE,debt_consolidation,19.09,9,2,0
541,35855.21,9716.87,12.88,9,MORTGAGE,home_improvement,22.19,9,0,0
693,50616.7,11932.2,43.65,2,MORTGAGE,debt_consolidation,9.68,20,0,0
648,21200.78,22915.2,36.06,6,RENT,debt_consolidation,8.25,10,0,1
827,20000.0,3815.95,46.36,3,MORTGAGE,debt_consolidation,6.32,13,0,0
666,74285.47,5195.77,37.03,0,MORTGAGE,major_purchase,23.06,10,1,0
813,40644.88,8289.78,24.74,2,RENT,home_improvement,18.75,12,2,0
591,43014.45,14883.99,20.67,7,RENT,credit_card,19.21,2,1,0
726,74270.81,23920.42,41.47,4,MORTGAGE,home_improvement,6.09,8,0,0
705,98568.32,41853.32,42.02,0,RENT,major_purchase,12.97,9,1,1
610,64038.77,10933.12,29.45,0,MORTGAGE,debt_consolidation,6.15,15,0,0
694,128545.27,23892.9,35.11,3,MORTGAGE,home_improvement,18.78,10,0,0
777,63028.64,21962.98,23.14,2,RENT,debt_consolidation,11.85,15,0,0
654,57017.11,19519.48,10.92,0,RENT,other,24.61,6,1,1
544,55281.55,13134.57,2.5,1,MORTGAGE,credit_card,19.42,7,0,0
678,25777.37,10100.37,32.69,1,RENT,home_improvement,7.85,12,0,0
607,79062.92,6337.38,33.46,5,MORTGAGE,credit_card,8.64,7,1,0
652,20000.0,6050.43,33.26,4,MORTGAGE,credit_card,7.44,10,0,0
673,36565.98,17033.84,28.12,24,MORTGAGE,home_improvement,9.99,11,0,0
543,49586.07,12860.35,17.12,12,OWN,debt_consolidation,24.42,12,1,1
550,33028.26,9988.05,12.1,4,MORTGAGE,credit_card,24.71,13,0,0
718,39109.55,21276.66,3.29,7,MORTGAGE,debt_consolidation,10.74,17,0,0
638,122969.03,11610.41,7.4,3,MORTGAGE,major_purchase,9.88,11,0,0
474,85136.57,7049.94,31.41,16,RENT,debt_consolidation,10.13,15,1,0
742,34790.03,11086.14,38.4,2,RENT,credit_card,15.12,8,2,0
701,38762.82,23728.71,45.38,9,MORTGAGE,major_purchase,14.63,8,0,0
622,25887.05,6525.94,4.2,5,RENT,home_improvement,13.97,11,0,1
574,69737.74,15467.46,40.7,1,MORTGAGE,credit_card,6.59,9,1,0
746,43266.28,12851.32,29.87,3,MORTGAGE,credit_card,10.17,16,0,0
707,20000.0,7843.44,15.07,2,MORTGAGE,credit_card,14.08,12,0,1
850,51554.35,10879.69,36.29,0,RENT,debt_consolidation,9.31,9,0,0
713,61052.5,4446.27,49.47,6,MORTGAGE,home_improvement,17.49,18,1,0
711,79345.78,14425.43,18.97,0,MORTGAGE,other,8.08,9,0,0
666,47255.42,5139.38,31.37,8,MORTGAGE,home_improvement,12.18,11,0,0
745,40687.02,28302.52,13.04,15,RENT,major_purchase,20.18,12,0,1
730,132340.36,12526.72,10.25,4,RENT,major_purchase,16.83,11,0,0
780,49182.5,8952.88,7.46,14,MORTGAGE,debt_consolidation,23.25,10,0,0
638,70247.56,30103.34,1.61,2,MORTGAGE,debt_consolidation,10.77,10,0,1
645,37430.09,6487.98,36.19,8,MORTGAGE,credit_card,5.21,6,1,0
641,69213.75,7915.85,7.3,0,RENT,debt_consolidation,15.13,11,1,1
743,23675.25,3712.75,33.81,1,RENT,debt_consolidation,9.43,10,2,1
799,38908.43,33411.47,43.48,0,RENT,debt_consolidation,7.46,5,0,0
643,26792.11,49563.3,42.33,0,MORTGAGE,credit_card,5.36,12,1,0
646,36225.31,4140.14,14.95,1,MORTGAGE,credit_card,16.73,7,0,0
705,91604.44,7547.41,6.22,1,OWN,debt_consolidation,12.72,6,0,0
660,36092.38,14028.83,22.15,15,RENT,debt_consolidation,11.47,9,0,1
756,70201.72,9311.58,9.06,1,RENT,home_improvement,12.63,10,1,0
